nodenumber,    x-coordinate,    y-coordinate,    z-coordinate,      co_ppm_dry,      no_ppm_dry,          o2_dry,         co2_dry,velocity-magnitude,      x-velocity,      y-velocity,      z-velocity
      5795,-1.396330427E-01, 4.657249821E-01,-1.396330428E-01, 8.521850852E+01, 1.391566175E+03, 1.111625278E+01, 8.442550001E+00, 3.562725923E+00,-2.175875897E+00,-2.209071150E+00,-1.688680973E+00
      5796,-1.325453649E-01, 4.627144451E-01,-1.325453649E-01, 8.436032575E+01, 1.348592006E+03, 1.144928160E+01, 8.185706313E+00, 3.653284008E+00,-2.383038208E+00,-2.322770047E+00,-1.446382856E+00
      5797,-1.341609828E-01, 4.627163968E-01,-1.341609828E-01, 8.356092964E+01, 1.355016596E+03, 1.140041369E+01, 8.223015151E+00, 3.608758318E+00,-2.291078438E+00,-2.292716000E+00,-1.517464131E+00
      5798,-1.248867072E-01, 4.627080265E-01,-1.248867076E-01, 8.892146979E+01, 1.309833861E+03, 1.174557912E+01, 7.953119440E+00, 3.792128722E+00,-2.663460954E+00,-2.475363877E+00,-9.369835898E-01
      5799,-1.325471792E-01, 4.614289215E-01,-1.325471792E-01, 8.214177968E+01, 1.339598560E+03, 1.151738454E+01, 8.129739978E+00, 3.558196213E+00,-2.248068285E+00,-2.284460193E+00,-1.473426982E+00
      5800,-1.248864486E-01, 4.562050000E-01,-1.248864486E-01, 7.353256308E+01, 1.252723614E+03, 1.215480274E+01, 7.607976871E+00, 3.085829803E+00,-1.793770029E+00,-2.228158103E+00,-1.052361661E+00
      5801,-1.282346523E-01, 4.562050136E-01,-1.282346524E-01, 7.322962215E+01, 1.275923506E+03, 1.198950680E+01, 7.742867581E+00, 3.133447918E+00,-1.764572680E+00,-2.188779955E+00,-1.303661196E+00
      5802,-1.725776751E-01, 4.699295291E-01,-1.725776748E-01, 5.088675089E+01, 1.433205851E+03, 1.088199816E+01, 8.652989067E+00, 2.891664777E+00, 5.052620509E-01,-2.561194205E+00,-1.220941021E+00
      5803,-1.767597483E-01, 4.699028953E-01,-1.767597483E-01, 3.610029465E+01, 1.418372927E+03, 1.104384175E+01, 8.549515638E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00
      5804,-1.680676394E-01, 4.699490484E-01,-1.680676387E-01, 7.086493436E+01, 1.451393806E+03, 1.068096118E+01, 8.779199109E+00, 2.844715156E+00, 3.181477265E-01,-2.464689401E+00,-1.353804079E+00
      5805,-1.632047494E-01, 4.699608129E-01,-1.632047494E-01, 7.607035911E+01, 1.450178952E+03, 1.067635705E+01, 8.775857907E+00, 2.929000226E+00,-2.852623193E-02,-2.426697619E+00,-1.602088703E+00
      5806,-1.725779171E-01, 4.627214150E-01,-1.725779171E-01, 5.159091004E+01, 1.420070500E+03, 1.100872286E+01, 8.556617962E+00, 3.056873241E+00, 5.298500136E-01,-2.737995370E+00,-1.225377394E+00
      5807,-1.767657736E-01, 4.627071184E-01,-1.767657736E-01, 4.001588202E+01, 1.407345932E+03, 1.115708718E+01, 8.460876832E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00
      5808,-1.680615889E-01, 4.627317590E-01,-1.680615892E-01, 6.799830868E+01, 1.434999695E+03, 1.083144348E+01, 8.667719014E+00, 3.013471651E+00, 3.557558797E-01,-2.634873107E+00,-1.382060963E+00
      5809,-1.631919926E-01, 4.627378364E-01,-1.631919922E-01, 7.287965378E+01, 1.431487167E+03, 1.084465993E+01, 8.650627745E+00, 3.075490598E+00, 3.968044189E-02,-2.576938828E+00,-1.634235617E+00
      5810,-1.579426536E-01, 4.627395511E-01,-1.579426545E-01, 7.790519553E+01, 1.423212699E+03, 1.089665423E+01, 8.605304738E+00, 3.092090702E+00,-4.100702317E-01,-2.443140858E+00,-1.803262924E+00
      5811,-1.522853493E-01, 4.627371400E-01,-1.522853495E-01, 7.996694446E+01, 1.410601913E+03, 1.098363736E+01, 8.535924256E+00, 3.124909001E+00,-9.277629459E-01,-2.281924054E+00,-1.871941707E+00
      5812,-1.461900074E-01, 4.627312331E-01,-1.461900075E-01, 7.907258207E+01, 1.394158463E+03, 1.110257345E+01, 8.445586459E+00, 3.245351523E+00,-1.467401298E+00,-2.182309267E+00,-1.852816150E+00
      5813,-1.396246662E-01, 4.627230272E-01,-1.396246662E-01, 8.050594590E+01, 1.374184190E+03, 1.125249825E+01, 8.333854712E+00, 3.442490066E+00,-1.967840279E+00,-2.199696850E+00,-1.723136736E+00
      5814,-1.725853125E-01, 4.610854075E-01,-1.725853124E-01, 5.124532594E+01, 1.416988693E+03, 1.103779483E+01, 8.534259250E+00, 3.095349279E+00, 5.344098821E-01,-2.781631268E+00,-1.227247853E+00
      5815,-1.767694288E-01, 4.618557887E-01,-1.767694287E-01, 4.011527793E+01, 1.406155318E+03, 1.116952541E+01, 8.451071574E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00
      5816,-1.680736817E-01, 4.600951417E-01,-1.680736815E-01, 6.708417179E+01, 1.428867958E+03, 1.088739267E+01, 8.625910656E+00, 3.072564979E+00, 3.763518382E-01,-2.692699954E+00,-1.400601466E+00
      5817,-1.632095744E-01, 4.587923043E-01,-1.632095743E-01, 7.147771948E+01, 1.421063073E+03, 1.093787231E+01, 8.580477003E+00, 3.144359989E+00, 9.399552590E-02,-2.644176834E+00,-1.662978423E+00
      5818,-1.579660833E-01, 4.570230408E-01,-1.579660835E-01, 7.584532267E+01, 1.405492605E+03, 1.105152808E+01, 8.487122449E+00, 3.146168160E+00,-2.726618193E-01,-2.509236275E+00,-1.845226444E+00
      5819,-1.522958282E-01, 4.562050000E-01,-1.522958289E-01, 7.751345320E+01, 1.386034168E+03, 1.119287094E+01, 8.373338483E+00, 3.102109670E+00,-6.711842284E-01,-2.306676144E+00,-1.929116927E+00
      5820,-1.559334456E-01, 4.562050000E-01,-1.559334456E-01, 7.627852124E+01, 1.396970507E+03, 1.111601065E+01, 8.435782705E+00, 3.134941634E+00,-4.032768232E-01,-2.441861307E+00,-1.879345486E+00
      5821,-1.461792798E-01, 4.562050000E-01,-1.461792796E-01, 7.464967016E+01, 1.363552201E+03, 1.135490331E+01, 8.245619669E+00, 3.097377177E+00,-1.081287584E+00,-2.141984513E+00,-1.924203920E+00
      5822,-1.395979786E-01, 4.562049864E-01,-1.395979786E-01, 7.237176178E+01, 1.335636616E+03, 1.155778586E+01, 8.086771186E+00, 3.134141263E+00,-1.433421756E+00,-2.085894258E+00,-1.813037625E+00
      5823,-1.325214820E-01, 4.562050068E-01,-1.325214821E-01, 7.261977785E+01, 1.300980206E+03, 1.180924936E+01, 7.888109687E+00, 3.159286405E+00,-1.691284138E+00,-2.135850137E+00,-1.556357935E+00
      5824,-1.725614979E-01, 4.562050136E-01,-1.725614977E-01, 5.245907465E+01, 1.407543085E+03, 1.112594688E+01, 8.465061677E+00, 3.223722705E+00, 5.576634583E-01,-2.914186429E+00,-1.232700423E+00
      5825,-1.767433838E-01, 4.562049864E-01,-1.767433836E-01, 4.395689424E+01, 1.398054968E+03, 1.125287065E+01, 8.383933900E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00
      5826,-1.680534343E-01, 4.562050000E-01,-1.680534344E-01, 6.616141154E+01, 1.419492455E+03, 1.097226241E+01, 8.561259313E+00, 3.169288239E+00, 4.149123457E-01,-2.782954897E+00,-1.424835892E+00
      5827,-1.631951435E-01, 4.562049932E-01,-1.631951435E-01, 7.070352398E+01, 1.413942866E+03, 1.100107350E+01, 8.532024891E+00, 3.194021979E+00, 1.362075608E-01,-2.691350877E+00,-1.680306657E+00
      5828,-1.579611963E-01, 4.562050034E-01,-1.579611963E-01, 7.555777432E+01, 1.402839509E+03, 1.107454125E+01, 8.469250787E+00, 3.154542136E+00,-2.505364723E-01,-2.519799831E+00,-1.850833875E+00
      5829,-1.282346523E-01, 4.468975133E-01,-1.282346524E-01, 5.892977760E+01, 1.210467289E+03, 1.249287948E+01, 7.314231952E+00, 2.393742216E+00,-7.386526722E-01,-1.710578380E+00,-1.475124481E+00
      5830,-1.248864503E-01, 4.468975067E-01,-1.248864505E-01, 5.777089240E+01, 1.184301723E+03, 1.267444847E+01, 7.162523356E+00, 2.229914942E+00,-6.839080485E-01,-1.671125386E+00,-1.260417127E+00
      5831,-1.248864503E-01, 4.437950066E-01,-1.248864505E-01, 5.333887392E+01, 1.165785412E+03, 1.282060381E+01, 7.034371820E+00, 2.025615101E+00,-4.566713501E-01,-1.477857843E+00,-1.262112524E+00
      5832,-1.282346484E-01, 4.437950000E-01,-1.282346484E-01, 5.454994296E+01, 1.192077422E+03, 1.263874524E+01, 7.187341065E+00, 2.209733480E+00,-5.209647547E-01,-1.543195533E+00,-1.468681502E+00
      5833,-1.282346523E-01, 4.500000134E-01,-1.282346524E-01, 6.300381323E+01, 1.230558359E+03, 1.233537619E+01, 7.449713457E+00, 2.604837154E+00,-1.021729911E+00,-1.881276243E+00,-1.442867908E+00
      5834,-1.248864503E-01, 4.500000067E-01,-1.248864505E-01, 6.234085736E+01, 1.204876963E+03, 1.251442908E+01, 7.301076196E+00, 2.471666065E+00,-9.840778127E-01,-1.871006436E+00,-1.216862735E+00
      5835,-1.282346523E-01, 4.531025135E-01,-1.282346524E-01, 6.776630600E+01, 1.252418305E+03, 1.216690113E+01, 7.593151605E+00, 2.853586332E+00,-1.377870938E+00,-2.044998181E+00,-1.378959968E+00
      5836,-1.248864503E-01, 4.531025068E-01,-1.248864505E-01, 6.754402314E+01, 1.227665822E+03, 1.234081946E+01, 7.449852502E+00, 2.759691571E+00,-1.368976276E+00,-2.062157906E+00,-1.138938249E+00
      5837,-1.559334456E-01, 4.468975000E-01,-1.559334456E-01, 7.165572401E+01, 1.364699397E+03, 1.139587710E+01, 8.214243743E+00, 3.156538770E+00,-1.788276958E-02,-2.453942789E+00,-1.957300612E+00
      5838,-1.522958274E-01, 4.468974967E-01,-1.522958274E-01, 7.289734095E+01, 1.350000326E+03, 1.150116661E+01, 8.126978973E+00, 3.047906059E+00,-2.055640952E-01,-2.264040523E+00,-2.010148683E+00
      5839,-1.522958274E-01, 4.437949967E-01,-1.522958274E-01, 7.010993772E+01, 1.338372002E+03, 1.160088903E+01, 8.045742430E+00, 3.010766797E+00,-9.442460517E-02,-2.236215959E+00,-1.994279640E+00
      5840,-1.559334502E-01, 4.437950132E-01,-1.559334502E-01, 6.919782214E+01, 1.354246313E+03, 1.148672450E+01, 8.140905047E+00, 3.138904438E+00, 7.760759263E-02,-2.442538595E+00,-1.943256712E+00
      5841,-1.559334456E-01, 4.500000000E-01,-1.559334456E-01, 7.356783813E+01, 1.375349441E+03, 1.130331939E+01, 8.288239060E+00, 3.156492699E+00,-1.402523630E-01,-2.458341016E+00,-1.943365154E+00
      5842,-1.522958274E-01, 4.499999966E-01,-1.522958274E-01, 7.492495300E+01, 1.361877037E+03, 1.139930522E+01, 8.209180924E+00, 3.070271886E+00,-3.493621575E-01,-2.286501022E+00,-1.996276209E+00
      5843,-1.559334456E-01, 4.531025000E-01,-1.559334456E-01, 7.506948715E+01, 1.386179441E+03, 1.120940597E+01, 8.362580315E+00, 3.147802211E+00,-2.767962473E-01,-2.456462247E+00,-1.912151470E+00
      5844,-1.522958274E-01, 4.531024966E-01,-1.522958274E-01, 7.640143954E+01, 1.373969662E+03, 1.129584644E+01, 8.291865861E+00, 3.086957567E+00,-5.138287625E-01,-2.302973299E+00,-1.963876331E+00
      5845,-1.461792798E-01, 4.468975000E-01,-1.461792796E-01, 7.001490668E+01, 1.320156231E+03, 1.171662014E+01, 7.951209806E+00, 2.890546091E+00,-4.719466391E-01,-2.003016006E+00,-2.011956469E+00
      5846,-1.461792798E-01, 4.437950000E-01,-1.461792796E-01, 6.692891729E+01, 1.306372809E+03, 1.183209938E+01, 7.855404564E+00, 2.818494851E+00,-3.340215827E-01,-1.945370399E+00,-1.994481714E+00
      5847,-1.461792798E-01, 4.500000000E-01,-1.461792796E-01, 7.188799201E+01, 1.334358107E+03, 1.159775750E+01, 8.048946415E+00, 2.955162209E+00,-6.519139012E-01,-2.056786322E+00,-1.997918978E+00
      5848,-1.461792798E-01, 4.531025000E-01,-1.461792796E-01, 7.324019139E+01, 1.348920111E+03, 1.147635803E+01, 8.147793950E+00, 3.023155447E+00,-8.659077225E-01,-2.105241292E+00,-1.963482164E+00
      5849,-1.395979826E-01, 4.468975000E-01,-1.395979830E-01, 6.484839163E+01, 1.283679830E+03, 1.197838197E+01, 7.738239162E+00, 2.744504077E+00,-6.698884270E-01,-1.831316766E+00,-1.915650080E+00
      5850,-1.395979826E-01, 4.437950000E-01,-1.395979830E-01, 6.141248806E+01, 1.267676105E+03, 1.210940429E+01, 7.627457062E+00, 2.631650052E+00,-5.010704386E-01,-1.736769284E+00,-1.897351911E+00
      5851,-1.395979826E-01, 4.500000000E-01,-1.395979830E-01, 6.695460624E+01, 1.300425338E+03, 1.184178575E+01, 7.852688393E+00, 2.859846537E+00,-8.890108888E-01,-1.923440915E+00,-1.900497011E+00
      5852,-1.395979826E-01, 4.531025000E-01,-1.395979830E-01, 6.937045366E+01, 1.317851260E+03, 1.170064803E+01, 7.969670990E+00, 2.989663609E+00,-1.155688958E+00,-2.010528730E+00,-1.861406528E+00
      5853,-1.325214803E-01, 4.468975000E-01,-1.325214799E-01, 6.043827460E+01, 1.240038181E+03, 1.228714808E+01, 7.485147941E+00, 2.556623544E+00,-7.636094039E-01,-1.742118284E+00,-1.691998073E+00
      5854,-1.325214803E-01, 4.437950000E-01,-1.325214799E-01, 5.618101767E+01, 1.222176427E+03, 1.243027267E+01, 7.361932041E+00, 2.398361473E+00,-5.624042799E-01,-1.602651856E+00,-1.677273259E+00
      5855,-1.325214803E-01, 4.500000000E-01,-1.325214799E-01, 6.382504918E+01, 1.259172728E+03, 1.213501526E+01, 7.614795183E+00, 2.730938814E+00,-1.023788489E+00,-1.882216951E+00,-1.670378597E+00
      5856,-1.325214803E-01, 4.531025000E-01,-1.325214799E-01, 6.793487954E+01, 1.279571352E+03, 1.197484039E+01, 7.749848943E+00, 2.933045751E+00,-1.346432740E+00,-2.016703207E+00,-1.619827892E+00
      5857,-1.767433838E-01, 4.468974867E-01,-1.767433836E-01, 2.991973366E+01, 1.380711537E+03, 1.141485898E+01, 8.255443911E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00
      5858,-1.725614926E-01, 4.468975000E-01,-1.725614927E-01, 4.379277889E+01, 1.389256602E+03, 1.129761010E+01, 8.330992209E+00, 3.447204645E+00, 6.391100114E-01,-3.113731658E+00,-1.306967192E+00
      5859,-1.725614926E-01, 4.437950000E-01,-1.725614927E-01, 4.256597778E+01, 1.383180722E+03, 1.135407234E+01, 8.285788394E+00, 3.505778089E+00, 6.643722051E-01,-3.166481976E+00,-1.323198262E+00
      5860,-1.767433838E-01, 4.437949868E-01,-1.767433836E-01, 2.943778270E+01, 1.374217109E+03, 1.147663376E+01, 8.205010331E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00
      5861,-1.725614926E-01, 4.500000000E-01,-1.725614927E-01, 4.690873503E+01, 1.395291649E+03, 1.124078073E+01, 8.375700245E+00, 3.372846760E+00, 6.074306451E-01,-3.049355406E+00,-1.280009218E+00
      5862,-1.767433838E-01, 4.499999866E-01,-1.767433836E-01, 3.482212473E+01, 1.385808774E+03, 1.136522092E+01, 8.294817913E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00
      5863,-1.725614926E-01, 4.531025000E-01,-1.725614927E-01, 5.043040504E+01, 1.401431925E+03, 1.118252393E+01, 8.420905436E+00, 3.303647940E+00, 5.772294200E-01,-2.991131951E+00,-1.250843879E+00
      5864,-1.767433838E-01, 4.531024865E-01,-1.767433836E-01, 4.034798415E+01, 1.391031272E+03, 1.131373017E+01, 8.335071385E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00
      5865,-1.680534343E-01, 4.468975000E-01,-1.680534344E-01, 6.235368861E+01, 1.396822744E+03, 1.117814788E+01, 8.402194193E+00, 3.353675329E+00, 5.737656699E-01,-2.926625441E+00,-1.505112797E+00
      5866,-1.680534343E-01, 4.437950000E-01,-1.680534344E-01, 6.078606100E+01, 1.389396561E+03, 1.124571888E+01, 8.348890300E+00, 3.388684445E+00, 6.198839283E-01,-2.958122557E+00,-1.504235743E+00
      5867,-1.680534343E-01, 4.500000000E-01,-1.680534344E-01, 6.381100677E+01, 1.404328179E+03, 1.110997919E+01, 8.455414838E+00, 3.301487216E+00, 5.186954732E-01,-2.886985973E+00,-1.485165701E+00
      5868,-1.680534343E-01, 4.531025000E-01,-1.680534344E-01, 6.509803920E+01, 1.411928376E+03, 1.104092591E+01, 8.508733318E+00, 3.241197535E+00, 4.619760592E-01,-2.843089393E+00,-1.454564644E+00
      5869,-1.631951460E-01, 4.468975000E-01,-1.631951458E-01, 6.680386404E+01, 1.388190065E+03, 1.123095238E+01, 8.353306176E+00, 3.338196023E+00, 3.716987772E-01,-2.797040154E+00,-1.757384510E+00
      5870,-1.631951460E-01, 4.437950000E-01,-1.631951458E-01, 6.513806760E+01, 1.379798596E+03, 1.130608106E+01, 8.293689184E+00, 3.355682419E+00, 4.355534520E-01,-2.814690722E+00,-1.748485412E+00
      5871,-1.631951460E-01, 4.500000000E-01,-1.631951458E-01, 6.827817662E+01, 1.396706562E+03, 1.115478430E+01, 8.413115890E+00, 3.299855733E+00, 2.922985845E-01,-2.769490862E+00,-1.742063953E+00
      5872,-1.631951460E-01, 4.531025000E-01,-1.631951458E-01, 6.958138866E+01, 1.405350021E+03, 1.107765170E+01, 8.473068476E+00, 3.250642521E+00, 2.082933571E-01,-2.736327473E+00,-1.711909090E+00
      5873,-1.579611947E-01, 4.468975000E-01,-1.579611956E-01, 7.100269630E+01, 1.372689057E+03, 1.133844734E+01, 8.261714700E+00, 3.217813594E+00, 8.850266721E-02,-2.560275941E+00,-1.926442513E+00
      5874,-1.579611947E-01, 4.437950000E-01,-1.579611956E-01, 6.875811353E+01, 1.362896499E+03, 1.142434677E+01, 8.192796067E+00, 3.210771438E+00, 1.750151115E-01,-2.557470120E+00,-1.913158360E+00
      5875,-1.579611947E-01, 4.500000000E-01,-1.579611956E-01, 7.282068467E+01, 1.382649198E+03, 1.125109026E+01, 8.331101913E+00, 3.205627584E+00,-2.139763537E-02,-2.555252679E+00,-1.912846526E+00
      5876,-1.579611947E-01, 4.531025000E-01,-1.579611956E-01, 7.431287094E+01, 1.392768035E+03, 1.116253277E+01, 8.400737767E+00, 3.183029604E+00,-1.417508147E-01,-2.543872854E+00,-1.882569834E+00
      5877,-1.579669326E-01, 4.347588400E-01,-1.579669326E-01, 6.118870819E+01, 1.334874887E+03, 1.166710030E+01, 7.994601857E+00, 3.125366897E+00, 3.476311338E-01,-2.514817591E+00,-1.804195710E+00
      5878,-1.579656959E-01, 4.367271057E-01,-1.579656957E-01, 6.321682144E+01, 1.340900495E+03, 1.161573305E+01, 8.037114556E+00, 3.150672109E+00, 3.188212885E-01,-2.529320473E+00,-1.832999138E+00
      5879,-1.575077202E-01, 4.367186376E-01,-1.575077202E-01, 6.309057745E+01, 1.338604741E+03, 1.163234941E+01, 8.023110339E+00, 3.129301601E+00, 3.005947028E-01,-2.499111642E+00,-1.838800958E+00
      5880,-1.632143451E-01, 4.152720547E-01,-1.632143451E-01, 4.180420172E+01, 1.304022546E+03, 1.196198426E+01, 7.754283852E+00, 3.158957692E+00, 6.978406730E-01,-2.726786242E+00,-1.417616116E+00
      5881,-1.632095874E-01, 4.211899827E-01,-1.632095874E-01, 4.718845297E+01, 1.319366231E+03, 1.183382617E+01, 7.862609351E+00, 3.228083906E+00, 6.742658224E-01,-2.770683754E+00,-1.494796521E+00
      5882,-1.614938245E-01, 4.210942980E-01,-1.614938245E-01, 4.665507724E+01, 1.310766697E+03, 1.189424673E+01, 7.809668669E+00, 3.128497186E+00, 6.214672067E-01,-2.646353044E+00,-1.526315802E+00
      5883,-1.593311211E-01, 4.291854470E-01,-1.593311211E-01, 5.543638479E+01, 1.323738189E+03, 1.177102183E+01, 7.910259288E+00, 3.118218534E+00, 4.788045237E-01,-2.561379165E+00,-1.689826534E+00
      5884,-1.632036201E-01, 4.293314434E-01,-1.632036199E-01, 5.560173388E+01, 1.341040272E+03, 1.164816288E+01, 8.016515474E+00, 3.305784783E+00, 6.181635693E-01,-2.814006011E+00,-1.599440041E+00
      5885,-1.631988988E-01, 4.368237840E-01,-1.631988990E-01, 6.144862587E+01, 1.361100285E+03, 1.147252266E+01, 8.159857345E+00, 3.349180791E+00, 5.399819526E-01,-2.828475175E+00,-1.686120953E+00
      5886,-1.680818380E-01, 4.010632514E-01,-1.680818380E-01, 3.111829838E+01, 1.288206139E+03, 1.212909600E+01, 7.619249319E+00, 3.221054747E+00, 8.173376425E-01,-2.894793653E+00,-1.138510871E+00
      5887,-1.680810539E-01, 4.019057856E-01,-1.680810541E-01, 3.157120274E+01, 1.290069973E+03, 1.211397308E+01, 7.632438162E+00, 3.230652239E+00, 8.183360520E-01,-2.902070847E+00,-1.146182122E+00
      5888,-1.677691519E-01, 4.018861802E-01,-1.677691519E-01, 3.153417083E+01, 1.288764990E+03, 1.212217713E+01, 7.624840851E+00, 3.215223157E+00, 8.123974181E-01,-2.883679591E+00,-1.152603948E+00
      5889,-1.641794727E-01, 4.121869013E-01,-1.641794727E-01, 3.892121762E+01, 1.299554340E+03, 1.200626051E+01, 7.718502540E+00, 3.164150313E+00, 7.306821399E-01,-2.757385588E+00,-1.351184359E+00
      5890,-1.680711011E-01, 4.124498212E-01,-1.680711010E-01, 3.880963834E+01, 1.314522634E+03, 1.190885869E+01, 7.807374411E+00, 3.336398915E+00, 8.149568977E-01,-2.976126382E+00,-1.250538038E+00
      5891,-1.680642666E-01, 4.214603895E-01,-1.680642663E-01, 4.593651654E+01, 1.335953259E+03, 1.172398210E+01, 7.961856561E+00, 3.405386965E+00, 7.925597850E-01,-3.019356526E+00,-1.338879179E+00
      5892,-1.680593810E-01, 4.295141901E-01,-1.680593811E-01, 5.269771171E+01, 1.355312429E+03, 1.155333495E+01, 8.101857596E+00, 3.437864983E+00, 7.534243675E-01,-3.031715857E+00,-1.410343363E+00
      5893,-1.680558714E-01, 4.369133185E-01,-1.680558716E-01, 5.745819311E+01, 1.373002203E+03, 1.139457462E+01, 8.230152996E+00, 3.430200486E+00, 6.968109472E-01,-3.008636102E+00,-1.465863652E+00
      5894,-1.725814132E-01, 4.021884709E-01,-1.725814131E-01, 2.820991608E+01, 1.299793558E+03, 1.211934922E+01, 7.648124986E+00, 3.492174877E+00, 7.921961639E-01,-3.212718313E+00,-1.096363166E+00
      5895,-1.725944512E-01, 3.900234411E-01,-1.725944512E-01, 2.420865524E+01, 1.275820753E+03, 1.232571332E+01, 7.467206521E+00, 3.343018065E+00, 7.723825459E-01,-3.092635411E+00,-9.923865055E-01
      5896,-1.725727649E-01, 4.127535442E-01,-1.725727651E-01, 3.037517143E+01, 1.320872287E+03, 1.193175422E+01, 7.809834189E+00, 3.588612203E+00, 7.927156503E-01,-3.284568540E+00,-1.185520022E+00
      5897,-1.725673816E-01, 4.217108032E-01,-1.725673821E-01, 3.340925706E+01, 1.338857011E+03, 1.176752794E+01, 7.948341031E+00, 3.634036055E+00, 7.768470001E-01,-3.312519887E+00,-1.251223197E+00
      5898,-1.725640550E-01, 4.296834264E-01,-1.725640554E-01, 3.788402372E+01, 1.354900028E+03, 1.161852472E+01, 8.071343018E+00, 3.633971172E+00, 7.463801941E-01,-3.300775656E+00,-1.297683948E+00
      5899,-1.725621990E-01, 4.369962342E-01,-1.725621988E-01, 4.132783245E+01, 1.369544017E+03, 1.148131711E+01, 8.183071277E+00, 3.587841265E+00, 7.071423314E-01,-3.247906542E+00,-1.323662764E+00
      5900,-1.767659506E-01, 3.897170392E-01,-1.767659505E-01, 2.311367243E+01, 1.278949938E+03, 1.237072275E+01, 7.441238937E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00
      5901,-1.727890557E-01, 3.895796492E-01,-1.727890557E-01, 2.401775021E+01, 1.275118422E+03, 1.233511354E+01, 7.459598099E+00, 3.182419028E+00, 7.349665316E-01,-2.945102726E+00,-9.418939649E-01
